  -10.0000000       14684.3105    
  -9.89999962       13231.0801    
  -9.80000019       11920.6133    
  -9.69999981       10738.9365    
  -9.60000038       9673.48145    
  -9.50000000       8712.86621    
  -9.39999962       7846.84033    
  -9.30000019       7066.15576    
  -9.19999981       6362.43896    
  -9.10000038       5728.16260    
  -9.00000000       5156.50781    
  -8.89999962       4641.33936    
  -8.80000019       4177.11719    
  -8.69999981       3758.83228    
  -8.60000038       3381.97827    
  -8.50000000       3042.47632    
  -8.39999962       2736.65552    
  -8.30000019       2461.20410    
  -8.19999981       2213.12622    
  -8.10000038       1989.72937    
  -8.00000000       1788.57520    
  -7.89999962       1607.47107    
  -7.80000019       1444.43860    
  -7.69999981       1297.68921    
  -7.59999990       1165.61462    
  -7.50000000       1046.76196    
  -7.39999962       939.821106    
  -7.30000019       843.612549    
  -7.19999981       757.070129    
  -7.09999990       679.235046    
  -7.00000000       609.241577    
  -6.89999962       546.309387    
  -6.80000019       489.736084    
  -6.69999981       438.887024    
  -6.59999990       393.191742    
  -6.50000000       352.135315    
  -6.39999962       315.253662    
  -6.30000019       282.129517    
  -6.19999981       252.385620    
  -6.09999990       225.683304    
  -6.00000000       201.716858    
  -5.90000010       180.211136    
  -5.79999971       160.918137    
  -5.69999981       143.614914    
  -5.59999990       128.100403    
  -5.50000000       114.193657    
  -5.40000010       101.731796    
  -5.29999971       90.5681763    
  -5.19999981       80.5709381    
  -5.09999990       71.6212845    
  -5.00000000       63.6123772    
  -4.90000010       56.4480858    
  -4.79999971       50.0419121    
  -4.69999981       44.3161545    
  -4.59999990       39.2008400    
  -4.50000000       34.6330833    
  -4.40000010       30.5563564    
  -4.29999971       26.9198341    
  -4.19999981       23.6778812    
  -4.09999990       20.7894554    
  -4.00000000       18.2176991    
  -3.90000010       15.9295082    
  -3.79999971       13.8951464    
  -3.69999981       12.0879507    
  -3.59999990       10.4839611    
  -3.50000000       9.06168461    
  -3.40000010       7.80184507    
  -3.29999971       6.68715000    
  -3.19999981       5.70211363    
  -3.09999990       4.83284187    
  -3.00000000       4.06689453    
  -2.90000010       3.39313221    
  -2.79999971       2.80158281    
  -2.69999981       2.28333473    
  -2.59999990       1.83041286    
  -2.50000000       1.43569541    
  -2.40000010       1.09282517    
  -2.29999971      0.796131253    
  -2.19999981      0.540565252    
  -2.09999990      0.321631104    
  -2.00000000      0.135335281    
  -1.89999962      -2.18651295E-02
  -1.80000019     -0.153103411    
  -1.69999981     -0.261150241    
  -1.59999943     -0.348440856    
  -1.50000000     -0.417111158    
  -1.39999962     -0.469026804    
  -1.30000019     -0.505803764    
  -1.19999981     -0.528835058    
  -1.09999943     -0.539306045    
  -1.00000000     -0.538214505    
 -0.899999619     -0.526383162    
 -0.800000191     -0.504474401    
 -0.699999809     -0.472999245    
 -0.599999428     -0.432328939    
 -0.500000000     -0.382702112    
 -0.399999619     -0.324229598    
 -0.300000191     -0.256903648    
 -0.199999809     -0.180598676    
  -9.99994278E-02  -9.50787067E-02
   0.00000000       0.00000000    
  0.100000381      0.105087876    
  0.199999809      0.220731616    
  0.300000191      0.347575665    
  0.400000572      0.486345410    
  0.500000000      0.637836814    
  0.600000381      0.802897811    
  0.699999809      0.982382655    
  0.800000191       1.17710698    
  0.900000572       1.38773894    
   1.00000000       1.61464334    
   1.10000038       1.85761094    
   1.19999981       2.11533952    
   1.30000019       2.38450456    
   1.40000057       2.65781879    
   1.50000000       2.91977787    
   1.60000038       3.13596439    
   1.69999981       3.22085094    
   1.80000019       2.90896749    
   1.90000057      0.852691174    
   2.00000000            -Infinity
   2.10000038       13.1868658    
   2.19999981       11.3518810    
   2.30000019       11.4112263    
   2.40000057       12.0210781    
   2.50000000       12.9212589    
   2.60000038       14.0331736    
   2.69999981       15.3309669    
   2.80000019       16.8095112    
   2.90000057       18.4737263    
   3.00000000       20.3344727    
   3.10000038       22.4068241    
   3.19999981       24.7091618    
   3.30000019       27.2630138    
   3.40000057       30.0928421    
   3.50000000       33.2261772    
   3.60000038       36.6938820    
   3.69999981       40.5301933    
   3.80000019       44.7732773    
   3.90000057       49.4653320    
   4.00000000       54.6530952    
   4.10000038       60.3884506    
   4.19999981       66.7285767    
   4.30000019       73.7369690    
   4.40000057       81.4836502    
   4.50000000       90.0460129    
   4.60000038       99.5098648    
   4.69999981       109.969719    
   4.80000019       121.530426    
   4.90000057       134.307571    
   5.00000000       148.428879    
   5.10000038       164.035934    
   5.19999981       181.284607    
   5.30000019       200.347900    
   5.40000057       221.416367    
   5.50000000       244.700684    
   5.60000038       270.434326    
   5.69999981       298.874298    
   5.80000019       330.305847    
   5.90000057       365.043243    
   6.00000000       403.433746    
   6.10000038       445.862366    
   6.20000076       492.753387    
   6.30000114       544.576050    
   6.39999962       601.847961    
   6.50000000       665.144531    
   6.60000038       735.098022    
   6.70000076       812.408691    
   6.80000114       897.850342    
   6.89999962       992.276184    
   7.00000000       1096.63477    
   7.10000038       1211.96899    
   7.20000076       1339.43311    
   7.30000114       1480.30286    
   7.39999962       1635.98486    
